"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","range_ci","size_from","size_to","class_from","class_to","int","size_int","which"
"158","Canopy large","Canopy large",0.0380344068073814,-0.210299658524534,0.286368472139297,0.0318691805739613,0.0441996330408015,0.126703381945149,"Potential 1","Koombooloomba",0.49666813066383," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"245","Canopy small","Canopy large",0.0456065706263345,-0.0564091301647681,0.147622271417437,0.0425692083274672,0.0486439329252019,0.0520497833612196,"Potential 1","Koombooloomba",0.204031401582205," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"334","Subcanopy large","Canopy large",-0.147428424982805,-0.277252805073493,-0.0176040448921163,-0.150175656693384,-0.144681193272226,0.0662381457591703,"Potential 1","Koombooloomba",0.259648760181377," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"432","Subcanopy small","Canopy large",-0.0309128723245235,-0.0996034311320548,0.0377776864830078,-0.0329850582335276,-0.0288406864155195,0.0350468474672768,"Potential 1","Koombooloomba",0.137381117615063," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"634","Canopy small","Canopy small",0.354240202835133,0.213252479527059,0.495227926143207,0.347112478216561,0.361367927453705,0.0719338336929493,"Potential 1","Koombooloomba",0.281975446616149," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"724","Subcanopy large","Canopy small",0.0453668020334671,-0.0479423179850761,0.13867592205201,0.0426303567335924,0.0481032473333419,0.0476075686872584,"Potential 1","Koombooloomba",0.186618240037086," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"827","Subcanopy small","Canopy small",0.0236562712887972,-0.0401124091873047,0.0874249517648991,0.0208896909545314,0.026422851623063,0.0325356389092356,"Potential 1","Koombooloomba",0.127537360952204," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1131","Subcanopy large","Subcanopy large",0.256081446481754,0.0987916674941935,0.413371225469315,0.250378675939029,0.261784217024479,0.0802513618761582,"Potential 1","Koombooloomba",0.314579557975121," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1228","Subcanopy small","Subcanopy large",0.0373018750391564,-0.0337182427667375,0.10832199284505,0.0342355725984594,0.0403681774798534,0.0362354198169413,"Potential 1","Koombooloomba",0.142040235611788," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1627","Subcanopy small","Subcanopy small",0.338819957596054,0.236051560947541,0.441588354244568,0.327189874741527,0.350450040450581,0.052433818916642,"Potential 1","Koombooloomba",0.205536793297027," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"159","Canopy large","Canopy large",-0.304691990989695,-0.556147867599158,-0.053236114380232,-0.314169148537309,-0.29521483344208,0.128296172068933,"Potential 1","BlackRiver",0.502911753218926," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"246","Canopy small","Canopy large",-0.0897549602658128,-0.195144934285688,0.015635013754063,-0.0927889570697465,-0.086720963461879,0.0537713829698803,"Potential 1","BlackRiver",0.210779948039751," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"335","Subcanopy large","Canopy large",-0.0908153741811499,-0.225856919276163,0.0442261709138637,-0.0944266280249012,-0.0872041203373986,0.0689000135513735,"Potential 1","BlackRiver",0.270083090190027," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"433","Subcanopy small","Canopy large",-0.0258953205385682,-0.11895991989065,0.0671692788135134,-0.0291633493708725,-0.022627291706264,0.0474828109527335,"Potential 1","BlackRiver",0.186129198704163," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"635","Canopy small","Canopy small",0.0841843160010659,-0.07002858403138,0.238397216033512,0.0770011619967288,0.0913674700054029,0.0786814968279303,"Potential 1","BlackRiver",0.308425800064892," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"725","Subcanopy large","Canopy small",-0.123051894768574,-0.215927241684464,-0.0301765478526838,-0.125924803686321,-0.120178985850827,0.0473862518130327,"Potential 1","BlackRiver",0.18575069383178," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"828","Subcanopy small","Canopy small",0.0213332377456969,-0.0528727914699309,0.0955392669613247,0.0183077581817204,0.0243587173096734,0.0378609146907573,"Potential 1","BlackRiver",0.148412058431256," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1132","Subcanopy large","Subcanopy large",-0.0100473988403056,-0.242914443505245,0.222819645824634,-0.0174239471616676,-0.00267085051894356,0.118811899862327,"Potential 1","BlackRiver",0.465734089329879," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1229","Subcanopy small","Subcanopy large",0.110876955746017,0.0122209968681023,0.209532914623932,0.107064254616648,0.114689656875386,0.0503355978253174,"Potential 1","BlackRiver",0.197311917755829," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1628","Subcanopy small","Subcanopy small",0.0376235960185954,-0.114773657598873,0.190020849636064,0.0268438613659994,0.0484033306711915,0.077755129593992,"Potential 1","BlackRiver",0.304794507234938," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"160","Canopy large","Canopy large",-0.17419363456028,-0.475821473686878,0.127434204566318,-0.180630991572779,-0.16775627754778,0.153894582505495,"Potential 1","BondTier",0.603255678253196," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"247","Canopy small","Canopy large",0.0790148135190514,-0.0875113982056356,0.245541025243738,0.0764206780714946,0.0816089489666082,0.0849639141526194,"Potential 1","BondTier",0.333052423449374," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"336","Subcanopy large","Canopy large",-0.0512173024504752,-0.1815610824636,0.0791264775626492,-0.0541320071225521,-0.0483025977783983,0.0665031505891229,"Potential 1","BondTier",0.260687560026249," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"434","Subcanopy small","Canopy large",-0.0854494358043955,-0.160071784038785,-0.0108270875700063,-0.0873915337443114,-0.0835073378644797,0.0380733262565031,"Potential 1","BondTier",0.149244696468778," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"636","Canopy small","Canopy small",0.317397139649602,0.146751755912011,0.488042523387193,0.311605556056526,0.323188723242678,0.0870655711449903,"Potential 1","BondTier",0.341290767475181," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"726","Subcanopy large","Canopy small",-0.0393187511276451,-0.12846698201723,0.0498294797619396,-0.0416988042651487,-0.0369386979901415,0.0454846270608922,"Potential 1","BondTier",0.178296461779169," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"829","Subcanopy small","Canopy small",0.0438934110638723,-0.0129212942603298,0.100708116388074,0.0415806459614852,0.0462061761662595,0.0289876272076167,"Potential 1","BondTier",0.113629410648404," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1133","Subcanopy large","Subcanopy large",0.099102491540901,-0.0613021468352956,0.259507129917098,0.0916172004394557,0.106587782642346,0.0818406050526683,"Potential 1","BondTier",0.320809276752393," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1230","Subcanopy small","Subcanopy large",-0.0139169129538663,-0.0705035192709464,0.0426696933632138,-0.016677595758632,-0.0111562301491006,0.0288712480246719,"Potential 1","BondTier",0.11317321263416," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1629","Subcanopy small","Subcanopy small",0.236530527670931,0.113989494864372,0.35907156047749,0.223360585230943,0.249700470110919,0.0625220839633518,"Potential 1","BondTier",0.245082065613118," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"170","Canopy large","Canopy large",-0.120849418158482,-0.435869424575288,0.194170588258324,-0.126731018462207,-0.114967817854757,0.160727446474345,"Potential 1","Supersite",0.630040012833611," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"248","Canopy small","Canopy large",0.00136716026561618,-0.149889796704897,0.15262411723613,-0.00178103237885848,0.00451535291009085,0.0771733348998294,"Potential 1","Supersite",0.302513913941027," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"337","Subcanopy large","Canopy large",-0.102709273305272,-0.232821579887613,0.0274030332770685,-0.105821423986509,-0.0995971226240361,0.0663850497298166,"Potential 1","Supersite",0.260224613164682," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"435","Subcanopy small","Canopy large",0.0681229978170799,-0.0372382278124286,0.173484223446588,0.065207797313769,0.0710381983203908,0.05375671515425,"Potential 1","Supersite",0.210722451259017," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"637","Canopy small","Canopy small",0.224530115453012,0.0698218031926739,0.379238427713351,0.218254037320304,0.230806193585721,0.0789342628133261,"Potential 1","Supersite",0.309416624520677," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"727","Subcanopy large","Canopy small",-0.058345062227365,-0.146470222198584,0.0297800977438543,-0.0611154198077465,-0.0555747046469835,0.0449626425109539,"Potential 1","Supersite",0.176250319942439," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"830","Subcanopy small","Canopy small",0.0415444738698583,-0.0242622072386224,0.107351154978339,0.0389241429254543,0.0441648048142624,0.0335754542570963,"Potential 1","Supersite",0.131613362216961," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1134","Subcanopy large","Subcanopy large",0.071046569763995,-0.120057909722754,0.262151049250744,0.0621259849372573,0.0799671545907326,0.0975040771127206,"Potential 1","Supersite",0.382208958973497," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1231","Subcanopy small","Subcanopy large",0.0429789458616585,-0.02271741085168,0.108675302574997,0.0396097455864117,0.0463481461369052,0.0335191652660676,"Potential 1","Supersite",0.131392713426677," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1630","Subcanopy small","Subcanopy small",0.433949921619398,0.34962224835695,0.518277594881846,0.42361392183941,0.444285921399386,0.0430251136896465,"Potential 1","Supersite",0.168655346524897," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"174","Canopy large","Canopy large",-0.292603275608568,-0.581540660087529,-0.00366589112960641,-0.301557270735702,-0.283649280481434,0.147419741769779,"Potential 1","Mackenzie",0.577874768957922," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"249","Canopy small","Canopy large",0.024598364573128,-0.0723607690767488,0.121557498223005,0.0221666418350473,0.0270300873112086,0.0494698547599232,"Potential 1","Mackenzie",0.193918267299753," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"338","Subcanopy large","Canopy large",-0.352060474334551,-0.53690045875012,-0.167220489918982,-0.357837264656079,-0.346283684013024,0.0943078474265666,"Potential 1","Mackenzie",0.369679968831138," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"436","Subcanopy small","Canopy large",0.229963293055115,0.0743864174874115,0.385540168622819,0.225266509866097,0.234660076244134,0.079377415500935,"Potential 1","Mackenzie",0.311153751135408," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"638","Canopy small","Canopy small",0.230557528905532,0.0896191333718441,0.371495924439219,0.222271213795136,0.238843844015927,0.0719086659986569,"Potential 1","Mackenzie",0.281876791067375," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"728","Subcanopy large","Canopy small",-0.0377711993090942,-0.132540843252571,0.0569984446343821,-0.0405963383475937,-0.0349460602705948,0.0483527476479197,"Potential 1","Mackenzie",0.189539287886953," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"831","Subcanopy small","Canopy small",-0.0416591757135226,-0.116314636035428,0.0329962846083825,-0.0444911419589039,-0.0388272094681413,0.0380902204891405,"Potential 1","Mackenzie",0.14931092064381," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1135","Subcanopy large","Subcanopy large",-0.109752787176552,-0.376161121277893,0.156655546924788,-0.118681361101198,-0.100824213251906,0.135925117095383,"Potential 1","Mackenzie",0.532816668202681," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1232","Subcanopy small","Subcanopy large",0.244682447013161,0.0898930299317001,0.399471864094621,0.23919893227156,0.250165961754762,0.0789756435844841,"Potential 1","Mackenzie",0.309578834162921," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1631","Subcanopy small","Subcanopy small",0.307460296115447,0.169371290468831,0.445549301762064,0.294614996382416,0.320305595848479,0.0704548689342482,"Potential 1","Mackenzie",0.276178011293232," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"175","Canopy large","Canopy large",-0.219805104408434,-0.463162396951165,0.0235521881342972,-0.232603527834449,-0.207006680982418,0.124164165496051,"Potential 1","MtMaurice",0.486714585085462," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"250","Canopy small","Canopy large",0.00941828908189449,-0.082373698615961,0.10121027677975,0.00529677026675876,0.0135398078970302,0.0468335073613082,"Potential 1","MtMaurice",0.183583975395711," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"339","Subcanopy large","Canopy large",-0.0926651708662935,-0.271799189381728,0.086468847649141,-0.0964675158921436,-0.0888628258404434,0.0913965868395648,"Potential 1","MtMaurice",0.358268037030869," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"437","Subcanopy small","Canopy large",-0.00498125555570702,-0.139300762212504,0.12933825110109,-0.00846684149994872,-0.00149566961146532,0.0685316198237786,"Potential 1","MtMaurice",0.268639013313594," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"639","Canopy small","Canopy small",0.272375768481628,0.135579087497634,0.409172449465622,0.261248409286883,0.283503127676373,0.0697955075006625,"Potential 1","MtMaurice",0.273593361967987," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"729","Subcanopy large","Canopy small",0.0589397063749577,-0.0914076080920068,0.209287020841922,0.0546594942669242,0.0632199184829911,0.076709223053528,"Potential 1","MtMaurice",0.300694628933929," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"832","Subcanopy small","Canopy small",0.141468032929517,-0.000772380016095059,0.283708445875128,0.137516349852282,0.145419716006751,0.0725729728033708,"Potential 1","MtMaurice",0.284480825891223," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1136","Subcanopy large","Subcanopy large",0.0311813750899397,-0.485516735181581,0.547879485361461,0.0229411509734165,0.0394215992064629,0.263626329028069,"Potential 1","MtMaurice",1.03339622054304," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1233","Subcanopy small","Subcanopy large",0.0952536976918286,-0.216161769469833,0.40666916485349,0.0893655151304205,0.101141880253237,0.158888362040357,"Potential 1","MtMaurice",0.622830934323322," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1632","Subcanopy small","Subcanopy small",0.0193301741765603,-0.273989251616896,0.312649599970017,0.013250809912063,0.0254095384410575,0.149655518217234,"Potential 1","MtMaurice",0.586638851586913," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"176","Canopy large","Canopy large",-0.286017071680171,-0.513740895774662,-0.0582932475856791,-0.297469178332844,-0.274564965027497,0.116187759515352,"Potential 1","BenRidge",0.455447648188983," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"251","Canopy small","Canopy large",-0.00975947967947713,-0.0814617313505886,0.0619427719916343,-0.0122475599118633,-0.007271399447091,0.0365834536943993,"Potential 1","BenRidge",0.143404503342223," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"340","Subcanopy large","Canopy large",0.00911329317994349,-0.129880297772691,0.148106884132578,0.00479947308259094,0.013427113277296,0.0709164005303151,"Potential 1","BenRidge",0.27798718190527," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"438","Subcanopy small","Canopy large",0.0312758858627568,-0.0488389602058776,0.111390731931391,0.0283749342059941,0.0341768375195195,0.0408756725636645,"Potential 1","BenRidge",0.160229692137269," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"640","Canopy small","Canopy small",0.368717032529878,0.250554124540594,0.486879940519163,0.3595278724662,0.377906192593556,0.0602883057654825,"Potential 1","BenRidge",0.236325815978568," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"730","Subcanopy large","Canopy small",0.0175536314709498,-0.0396063716217491,0.0747136345636488,0.0155676411804662,0.0195396217614335,0.0291638027757499,"Potential 1","BenRidge",0.114320006185398," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"833","Subcanopy small","Canopy small",-0.0330697313787842,-0.0594601405979515,-0.00667932215961695,-0.0348021485808555,-0.0313373141767129,0.0134647419173676,"Potential 1","BenRidge",0.0527808184383345," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1137","Subcanopy large","Subcanopy large",0.0340968621269729,-0.186544328768297,0.254738053022242,0.026174588778916,0.0420191354750298,0.112574104746648,"Potential 1","BenRidge",0.441282381790539," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1234","Subcanopy small","Subcanopy large",-0.105889282255863,-0.175951725843977,-0.0358268386677482,-0.108073115282524,-0.103705449229202,0.0357468015436805,"Potential 1","BenRidge",0.140124887176229," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1633","Subcanopy small","Subcanopy small",0.373875656690135,0.260438380227225,0.487312933153046,0.362781999979638,0.384969313400633,0.0578772249682592,"Potential 1","BenRidge",0.226874552925821," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"177","Canopy large","Canopy large",-0.51673471243865,-0.863263523197548,-0.170205901679753,-0.530903982847222,-0.502565442030079,0.176803662461286,"Potential 1","MtField",0.693057621517795," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"252","Canopy small","Canopy large",0.22188183633703,0.0262669879199869,0.417496684754074,0.214476524976074,0.229287147697987,0.099805328036652,"Potential 1","MtField",0.391229696834087," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"341","Subcanopy large","Canopy large",0.0388919157201108,-0.0985404102406024,0.176324241680824,0.0350967106332463,0.0426871208069753,0.0701198221216114,"Potential 1","MtField",0.274864651921426," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"439","Subcanopy small","Canopy large",-0.0666156084676852,-0.179338247668458,0.0461070307330873,-0.0708800150213147,-0.0623512019140556,0.0575126074202966,"Potential 1","MtField",0.225445278401545," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"641","Canopy small","Canopy small",-0.0432026099466397,-0.223929599968157,0.137524380074877,-0.0520761707608164,-0.0343290491324629,0.0922093423384657,"Potential 1","MtField",0.361453980043034," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"731","Subcanopy large","Canopy small",-0.0670910415373093,-0.166723039895448,0.0325409568208296,-0.0704135242331873,-0.0637685588414314,0.0508335863026175,"Potential 1","MtField",0.199263996716278," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"834","Subcanopy small","Canopy small",0.0437765071450472,-0.049613438959444,0.137166453249538,0.039274174951897,0.0482788393381974,0.0476488072439796,"Potential 1","MtField",0.186779892208982," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1138","Subcanopy large","Subcanopy large",0.0573417448667356,-0.0995100705287056,0.214193560262177,0.0503448899296376,0.0643385998038335,0.0800279069578157,"Potential 1","MtField",0.313703630790882," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1235","Subcanopy small","Subcanopy large",-0.0168574331468726,-0.0815256463819729,0.0478107800882277,-0.0195191744312225,-0.0141956918625227,0.0329945926278212,"Potential 1","MtField",0.129336426470201," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1634","Subcanopy small","Subcanopy small",0.161379637010983,0.0290395535491718,0.293719720472794,0.150604210052509,0.172155063969457,0.0675216914727478,"Potential 1","MtField",0.264680166923622," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"178","Canopy large","Canopy large",-0.14174626857663,-0.406596360307961,0.123103823154701,-0.149815022894039,-0.133677514259221,0.135130080869054,"Potential 1","Caveside",0.529700183462662," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"253","Canopy small","Canopy large",0.0461011690179057,-0.0436135850606056,0.135815923096417,0.0438211729513168,0.0483811650844946,0.0457736748155424,"Potential 1","Caveside",0.179429508157022," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"342","Subcanopy large","Canopy large",0.00159691929471178,-0.0777854572562728,0.0809792958456963,-0.00132717281772623,0.00452101140714978,0.0405019567589724,"Potential 1","Caveside",0.158764753101969," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"440","Subcanopy small","Canopy large",-0.00487137441924065,-0.0283462332597119,0.0186034844212306,-0.00568293533895741,-0.0040598134995239,0.0119771888798151,"Potential 1","Caveside",0.0469497176809424," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"642","Canopy small","Canopy small",0.119825103847286,-0.0578169988863879,0.297467206580959,0.110580772773918,0.129069434920654,0.0906353913311122,"Potential 1","Caveside",0.355284205467347," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"732","Subcanopy large","Canopy small",-0.0381910424235356,-0.0781593969219266,0.00177731207485535,-0.0401594138054137,-0.0362226710416575,0.0203923923162141,"Potential 1","Caveside",0.0799367089967819," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"835","Subcanopy small","Canopy small",-0.0263485234952549,-0.0380168663086306,-0.0146801806818792,-0.0270163788921513,-0.0256806680983586,0.00595334552339437,"Potential 1","Caveside",0.0233366856267514," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1139","Subcanopy large","Subcanopy large",0.0108605003520181,-0.142837138776435,0.164558139480471,-0.00560296753996007,0.0273239682439963,0.0784186037808861,"Potential 1","Caveside",0.307395278256906," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1236","Subcanopy small","Subcanopy large",-0.0636424777079788,-0.0819391638910248,-0.0453457915249329,-0.0661320410551584,-0.0611529143607992,0.00933521550771743,"Potential 1","Caveside",0.0365933723660919," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1635","Subcanopy small","Subcanopy small",0.408396377719865,0.303160130675889,0.513632624763842,0.379677303034633,0.437115452405098,0.0536929493980841,"Potential 1","Caveside",0.210472494087953," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
